step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,ep_bestLapTime,terminated,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,actor_loss,critic_loss,critic1_quantile_loss,critic2_quantile_loss,alpha,alpha_loss,entropy,entropy_mean,q_pi_mean,algo
9103,47,9103,440.47382736206055,9244,4.325987633263836,83,47,0,5.432938226914883,12.64951229095459,0.0,0,True,0.0141405012208695,0.0220942000159993,0.0023670127483922,0.040012393902743,0.0406937000225298,0.0002586378714437,0.0405676640057936,0,0.0052297268263007,0.0056562999961897,0.000222714164985,-19.917882919311523,4.243765354156494,2.1912078857421875,2.052557468414306,0.1711846590042114,0.2032446563243866,,1.8130040168762207,19.60744857788086,QRSAC
9178,48,9178,444.91318583488464,9322,2.469518318465981,76,48,0,3.4089655684045668,8.6587553024292,0.0,0,True,0.0143377026659436,0.0234087000135332,0.0024750667105845,0.0400291053322143,0.0410305999685078,0.0003011712759234,0.0407979440060444,1,0.0052002559959267,0.0056503000087104,0.0002236023274247,-20.79559135437012,5.34400749206543,2.658027172088623,2.6859800815582275,0.1680586487054824,0.2147132456302642,,1.7227013111114502,20.506006240844727,QRSAC
9243,49,9243,448.9190754890442,9390,2.582276732400297,66,49,0,4.262973201890858,8.55240535736084,0.0,0,True,0.0137320092279249,0.0210945999715477,0.0020937061938066,0.0400882892346439,0.0411163000389933,0.0003059181346023,0.0409756280109286,1,0.005238276921535,0.005654799984768,0.000212308697678,-18.94196510314941,5.902779579162598,2.8222689628601074,3.0805106163024902,0.1653837114572525,0.1983556449413299,,1.8009222745895386,18.64405059814453,QRSAC
9579,50,9579,463.7799010276794,9729,3.664990982542188,337,50,0,1.1484518186690131,9.065311431884766,0.0,0,True,0.0138268095250255,0.0258219999959692,0.0022700741035818,0.0400236023815523,0.0408072000136598,0.0002691009618161,0.0406132899981457,0,0.0051011770842056,0.0056396000436507,0.0001771219628705,-19.616687774658203,4.249995231628418,2.109848976135254,2.140146255493164,0.1522438377141952,0.1957197338342666,,1.7147483825683594,19.35556411743164,QRSAC
9935,51,9935,479.4743494987488,10088,4.849288130429118,357,51,0,1.5874904944126575,12.36649227142334,0.0,0,True,0.0139773028071778,0.0237921000225469,0.0019005531569531,0.0400387014040338,0.0414889000239782,0.000306938244985,0.0408755000185919,1,0.0051408519661328,0.0063336000312119,0.0002031625433681,-19.52773094177246,4.823345184326172,2.4121243953704834,2.4112205505371094,0.1393934786319732,0.1967896372079849,,1.5885848999023438,19.306236267089844,QRSAC
10944,52,10944,521.2999851703644,11100,3.8199887463862985,1010,52,0,0.6788491742155085,9.07582664489746,0.0,0,True,0.0138808899889981,0.0232021000119857,0.0018635905116738,0.0400374515358925,0.0412050999584607,0.000302599205411,0.0407361439522355,3,0.0051833870179205,0.0056289000203832,0.0001645717476978,-16.97458839416504,5.162350654602051,2.550159215927124,2.612191677093506,0.1084408685564994,0.1695692837238311,,1.4366846084594729,16.818754196166992,QRSAC
11255,53,11255,535.1683573722839,11414,2.179661089773657,312,53,0,0.6262344399214131,6.872260093688965,0.0,0,True,0.0142655733129057,0.0217987000360153,0.0018974367721233,0.0400557491959782,0.0409214000101201,0.0003265488047787,0.0407826499606017,0,0.0051918508020046,0.0056686999741941,0.0002539501088027,-18.11418914794922,3.3185179233551025,1.684739351272583,1.6337785720825195,0.1003574058413505,0.1651240885257721,,1.3550478219985962,17.978164672851562,QRSAC
11661,54,11661,552.8806066513062,11823,2.5066787187433968,407,54,0,0.5327089430531702,5.32988977432251,0.0,0,True,0.0141577773397442,0.0239990000263787,0.0017947406070176,0.0400643564044988,0.0418052999884821,0.00033135139748,0.0409948349988553,4,0.0051799514796871,0.0055755000212229,0.0002372931355577,-17.888689041137695,4.1093268394470215,2.079951763153076,2.0293750762939453,0.0905293002724647,0.1637590527534485,,1.1915762424468994,17.78078842163086,QRSAC
12746,55,12746,597.8008489608765,12911,51.96859535208564,1086,55,0,4.5661191124604965,17.154964447021484,0.0,0,True,0.0142513076499563,0.02395590004744,0.0020618863926648,0.0400391972351235,0.041351499967277,0.0002965757992425,0.0407739319838583,4,0.0051804941922237,0.006462300021667,0.0002383878179727,-18.70560836791992,3.0254361629486084,1.519676685333252,1.5057594776153564,0.0687362179160118,0.1149520725011825,,1.328041911125183,18.614301681518555,QRSAC
12999,56,12999,609.3732233047485,13167,46.52905994375432,254,56,0,18.378671873598744,32.32466506958008,0.0,0,True,0.0140966438750916,0.0237607000162825,0.0021292615383338,0.0400289063240224,0.0410395999788306,0.0004201678058403,0.0408366359886713,1,0.0052302019772296,0.0056887000100687,0.0002205514111811,-18.37833023071289,4.665464401245117,2.375955581665039,2.289508581161499,0.0644809529185295,0.1275724172592163,,1.0220437049865725,18.31241226196289,QRSAC
13402,57,13402,627.0411548614502,13573,94.3050355036321,404,57,0,22.79898200546788,36.48702621459961,0.0,0,True,0.0136487724565122,0.0237058000057004,0.0021362455177826,0.0400467650121639,0.0410601000185124,0.0004088449571195,0.0409772619791328,1,0.0052540091824863,0.0056879000039771,0.0001987120830799,-18.686473846435547,4.299388885498047,2.1984610557556152,2.1009275913238525,0.0581934936344623,0.1368438005447387,,0.6490722298622131,18.6486930847168,QRSAC
14125,58,14125,657.4292571544647,14299,54.925641782492285,724,58,0,7.24067357409133,24.43358421325684,0.0,0,True,0.0135340040120847,0.0231479000067338,0.0017887653349255,0.0400344138309832,0.0414043999626301,0.0004054853329743,0.0408773780043702,4,0.0052385558779989,0.0059869000106118,0.0001921407887086,-16.918170928955078,3.5906753540039062,1.7587676048278809,1.8319077491760252,0.0484796538949012,0.1052299588918685,,0.8299486637115479,16.877925872802734,QRSAC
14372,59,14372,668.7398171424866,14549,0.0038592393563566,248,59,0,0.0012971205860301,0.0314914993941783,0.0,0,True,0.0135539607279217,0.0236389000201597,0.0018863060663344,0.0400337137641038,0.0412063999683596,0.0004426884406753,0.0408848420227877,2,0.0052717222649743,0.0058264000108465,0.0001912533233957,-16.275503158569336,3.0239624977111816,1.5404021739959717,1.4835602045059204,0.0454909689724445,0.1065726280212402,,0.657870888710022,16.245569229125977,QRSAC
14619,60,14619,680.0783798694611,14799,0.0041439278444156,248,60,0,0.001393928003821,0.0262380708009004,0.0,0,True,0.0137465125487585,0.0226791999884881,0.0021091651478252,0.0400551623482867,0.0418026000261306,0.0004239734851997,0.0410847919865045,4,0.005226747365904,0.005786599998828,0.0001961724957393,-16.14664077758789,5.489687919616699,2.7504749298095703,2.739213228225708,0.0427057035267353,0.0963571816682815,,0.7442817687988281,16.114849090576172,QRSAC
